id,depair,destair,indepartcode,inarrivecode,outflightno,outdepartdate,outdeparttime,outarrivaldate,outarrivaltime,outbookingclass,outflightclass,outcarriercode,inflightno,indepartdate,indeparttime,inarrivaldate,inarrivaltime,inbookingclass,inflightclass,incarriercode,originalprice,originalcurrency,reservation,carrier,oneway
1662120,LHR,SGN,SGN,LHR,EK4,21/01/2018,20:20:00,22/01/2018,19:25:00,,Economy,EK,EK393,18/02/2018,23:55:00,19/02/2018,12:40:00,,Economy,EK,479.17,GBP,6HPKT2,Emirates,0
1662138,LHR,SGN,SGN,LHR,EK4,21/01/2018,20:20:00,22/01/2018,19:25:00,,Economy,EK,EK393,18/02/2018,23:55:00,19/02/2018,12:40:00,,Economy,EK,479.17,GBP,6KWJQQ,Emirates,0
1765462,MAN,HKT,HKT,MAN,EY22,21/01/2018,19:35:00,22/01/2018,18:20:00,,Economy,EY,EY431,01/02/2018,20:25:00,02/02/2018,06:40:00,,Economy,EY,1001.88,GBP,8CTJ0M,Etihad Airways,0
1818057,EDI,CMB,CMB,EDI,EY28,21/01/2018,08:05:00,22/01/2018,03:25:00,,Economy,EY,EY265,11/02/2018,21:00:00,12/02/2018,06:45:00,,Economy,EY,1151.28,GBP,9HCGZI,Etihad Airways,0
1823554,EDI,BKK,BKK,EDI,EY28,21/01/2018,08:05:00,22/01/2018,06:45:00,,Economy,EY,EY401,04/02/2018,20:10:00,05/02/2018,06:45:00,,Economy,EY,434.94,GBP,AF4418,Etihad Airways,0
1833729,EDI,PER,PER,EDI,EY28,21/01/2018,08:05:00,22/01/2018,12:45:00,,Economy,EY,EY487,11/02/2018,17:15:00,12/02/2018,06:45:00,,Economy,EY,1845.88,GBP,NQ56VM,Etihad Airways,0
1793439,BCN,LGW,,,IB4693,21/01/2018,20:25:00,21/01/2018,21:40:00,,Economy,IB,,,00:00:00,,00:00:00,,,,190.8,GBP,6T42ZY,Iberia,1
1828311,LHR,LCG,LCG,LHR,IB5191,21/01/2018,19:00:00,21/01/2018,22:00:00,,Economy,IB,IB5190,26/01/2018,17:10:00,26/01/2018,18:10:00,,Economy,IB,133.3,GBP,7G437G,Iberia,0
1794933,JNB,BGO,BGO,JNB,KL592,21/01/2018,23:59:00,22/01/2018,13:45:00,,Economy,KL,KL1184,04/02/2018,06:10:00,04/02/2018,22:05:00,,Economy,KL,22706.58,ZAR,WTVZ32,KLM,0
1798011,JNB,BGO,BGO,JNB,KL592,21/01/2018,23:59:00,22/01/2018,13:45:00,,Economy,KL,KL1184,04/02/2018,06:10:00,04/02/2018,22:05:00,,Economy,KL,45493.16,ZAR,E616LO,KLM,0
1831748,HLA,DUR,DUR,HLA,MN511,21/01/2018,10:25:00,21/01/2018,11:30:00,,Economy,MN,MN536,27/01/2018,18:30:00,27/01/2018,19:35:00,,Economy,MN,2168.36,ZAR,9B0QM0,Comair Ltd.,0
1826243,HRG,SSH,SSH,HRG,MS308,21/01/2018,16:20:00,21/01/2018,17:00:00,,Economy,MS,MS307,11/02/2018,15:15:00,11/02/2018,15:50:00,,Economy,MS,215.2,GBP,274ZZG,Egyptair,0
1696673,MAN,BGI,BGI,MAN,MT2714,21/01/2018,11:40:00,21/01/2018,19:00:00,,Premium Economy,MT,MT2636,01/02/2018,19:55:00,02/02/2018,08:25:00,,Premium Economy,MT,1281.08,GBP,5R61JO,Thomas Cook,0
1701309,MAN,BGI,BGI,MAN,MT2714,21/01/2018,11:40:00,21/01/2018,19:00:00,,Premium Economy,MT,MT2636,01/02/2018,19:55:00,02/02/2018,08:25:00,,Premium Economy,MT,1280.88,GBP,S1L340,Thomas Cook,0
1770255,LHR,LAX,LAX,LHR,NZ1,21/01/2018,15:30:00,21/01/2018,18:55:00,,Economy,NZ,NZ2,10/03/2018,16:10:00,11/03/2018,10:40:00,,Economy,NZ,393.87,GBP,E63J2E,Air New Zealand,0
1747899,GLA,BNE,BNE,GLA,QF8026,21/01/2018,20:50:00,23/01/2018,06:40:00,,Business,QF,QF8435,07/02/2018,20:45:00,08/02/2018,11:30:00,,Business,QF,3267.18,GBP,9S0G4E,Qantas Airways,0
1640226,JNB,VFA,VFA,CPT,SA40,21/01/2018,10:50:00,21/01/2018,12:25:00,,Business,SA,KQ792,25/01/2018,10:25:00,25/01/2018,13:35:00,,Business,KQ,2127.6,AUD,MQFBNM,South African,0
1815338,OSL,BGO,,,SK267,21/01/2018,14:10:00,21/01/2018,15:00:00,,Economy,SK,,,00:00:00,,00:00:00,,,,4164,ZAR,XQZ63Y,SAS,1
1820919,LHR,BNE,AKL,LHR,SQ305,21/01/2018,09:10:00,22/01/2018,16:55:00,,Economy,SQ,SQ4282,21/02/2018,01:15:00,21/02/2018,15:20:00,,Economy,SQ,923.01,GBP,J62BCF,Singapore Airlines,0
1825655,LHR,BKK,BKK,LHR,TG917,21/01/2018,21:35:00,22/01/2018,16:00:00,,Economy,TG,TG910,04/02/2018,00:15:00,04/02/2018,06:20:00,,Economy,TG,1135.22,GBP,NL9CFQ,Thai Airways International,0
1699874,LHR,DEL,DEL,LHR,TK1980,21/01/2018,11:40:00,22/01/2018,05:15:00,,Economy,TK,TK717,20/03/2018,06:55:00,20/03/2018,14:40:00,,Economy,TK,371.47,GBP,6NB7CC,Turkish Airlines,0
1830538,DXB,BCN,BCN,DXB,TK761,21/01/2018,02:40:00,21/01/2018,10:30:00,,Economy,TK,TK1836,29/01/2018,13:45:00,30/01/2018,03:50:00,,Economy,TK,6465,AED,MBW976,Turkish Airlines,0
1830571,DXB,BCN,BCN,DXB,TK761,21/01/2018,02:40:00,21/01/2018,17:25:00,,Economy,TK,TK1836,29/01/2018,13:45:00,30/01/2018,03:50:00,,Economy,TK,6465,AED,MLX6RI,Turkish Airlines,0
1839358,AUH,BCN,BCN,AUH,TK869,21/01/2018,02:40:00,21/01/2018,10:30:00,,Economy,TK,TK1854,31/01/2018,12:00:00,01/02/2018,01:40:00,,Economy,TK,2245,AED,LLSG0O,Turkish Airlines,0
1840215,AUH,BCN,BCN,AUH,TK869,21/01/2018,02:40:00,21/01/2018,10:30:00,,Economy,TK,TK1854,31/01/2018,12:00:00,01/02/2018,01:40:00,,Economy,TK,2245,AED,A361M0,Turkish Airlines,0
1762651,JFK,MAN,,,VS128,21/01/2018,19:30:00,22/01/2018,07:00:00,,Economy,VS,,,00:00:00,,00:00:00,,,,452,GBP,42W9RM,Virgin Atlantic,1
1691211,LGW,BGI,BGI,LGW,VS29,21/01/2018,10:05:00,21/01/2018,15:10:00,,Premium Economy,VS,VS30,11/02/2018,17:30:00,12/02/2018,05:55:00,,Premium Economy,VS,1675.8,GBP,698W2S,Virgin Atlantic,0
1694164,LGW,UVF,UVF,LGW,VS31,21/01/2018,10:50:00,21/01/2018,16:00:00,,Business,VS,VS32,04/02/2018,18:15:00,05/02/2018,06:40:00,,Business,VS,3071.2,GBP,71W0TU,Virgin Atlantic,0
1710714,LGW,UVF,UVF,LGW,VS31,21/01/2018,10:50:00,21/01/2018,16:00:00,,Premium Economy,VS,VS32,04/02/2018,18:15:00,05/02/2018,06:40:00,,Premium Economy,VS,1811.8,GBP,4M065M,Virgin Atlantic,0
1711207,LGW,UVF,UVF,LGW,VS31,21/01/2018,10:50:00,21/01/2018,16:00:00,,Economy,VS,VS90,02/02/2018,20:10:00,03/02/2018,08:40:00,,Economy,VS,1128,GBP,9SKQ6O,Virgin Atlantic,0
1668964,LGW,MBJ,MBJ,LHR,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Economy,VS,DL304,31/01/2018,16:00:00,01/02/2018,11:10:00,,Economy,DL,1012,GBP,S19HK8,Virgin Atlantic,0
1688903,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Premium Economy,VS,VS66,04/02/2018,20:45:00,05/02/2018,10:30:00,,Premium Economy,VS,1774.6,GBP,D5C7DW,Virgin Atlantic,0
1689296,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Economy,VS,VS66,28/01/2018,20:45:00,29/01/2018,10:30:00,,Economy,VS,1034.6,GBP,MN3DZM,Virgin Atlantic,0
1691066,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Economy,VS,VS66,11/02/2018,20:45:00,12/02/2018,10:30:00,,Economy,VS,1034,GBP,5HN086,Virgin Atlantic,0
1691314,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Economy,VS,VS66,11/02/2018,20:45:00,12/02/2018,10:30:00,,Economy,VS,1034,GBP,6W5R4M,Virgin Atlantic,0
1693133,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Premium Economy,VS,VS66,04/02/2018,20:45:00,05/02/2018,10:30:00,,Premium Economy,VS,1774.6,GBP,WSMFFS,Virgin Atlantic,0
1702474,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:55:00,21/01/2018,18:00:00,,Business,VS,VS66,04/02/2018,20:45:00,05/02/2018,10:30:00,,Business,VS,3739.6,GBP,367D4M,Virgin Atlantic,0
1755782,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:30:00,21/01/2018,17:35:00,,Premium Economy,VS,VS66,04/02/2018,20:20:00,05/02/2018,10:05:00,,Premium Economy,VS,1833.4,GBP,80434O,Virgin Atlantic,0
1756403,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:30:00,21/01/2018,17:35:00,,Premium Economy,VS,VS66,28/01/2018,20:20:00,29/01/2018,10:05:00,,Premium Economy,VS,1833.4,GBP,DD58V6,Virgin Atlantic,0
1774600,LGW,MBJ,MBJ,LHR,VS65,21/01/2018,12:30:00,21/01/2018,17:35:00,,Premium Economy,VS,VS4780,31/01/2018,14:10:00,01/02/2018,07:55:00,,Premium Economy,VS,1621,GBP,B38RBY,Virgin Atlantic,0
1867135,LGW,MBJ,MBJ,LGW,VS65,21/01/2018,12:30:00,21/01/2018,17:35:00,,Economy,VS,VS66,28/01/2018,20:20:00,29/01/2018,10:05:00,,Economy,VS,1517,GBP,LS132Q,Virgin Atlantic,0
1692426,MAN,BGI,BGI,MAN,VS77,21/01/2018,13:20:00,21/01/2018,18:00:00,,Economy,VS,VS78,04/02/2018,20:35:00,05/02/2018,08:40:00,,Premium Economy,VS,1268.48,GBP,N4PN7S,Virgin Atlantic,0
1646130,LAX,SFO,,,VX1929,21/01/2018,14:10:00,21/01/2018,15:29:00,,Economy,VX,,,00:00:00,,00:00:00,,,,117.4,GBP,4ZBNJK,Virgin America,1
1866705,LHR,GOI,GOI,LHR,9W117,22/01/2018,21:05:00,23/01/2018,16:35:00,,Economy,9W,9W621,19/02/2018,18:40:00,20/02/2018,07:00:00,,Economy,9W,598.91,GBP,D5K90K,Jet Airways,0
1719277,LHR,MIA,MIA,LHR,AA6160,22/01/2018,09:15:00,22/01/2018,14:05:00,,Economy,AA,AA6159,03/02/2018,17:25:00,04/02/2018,06:45:00,,Economy,AA,1557.88,GBP,93P88C,American Airlines,0
1755857,EDI,JFK,JFK,EDI,AA6376,22/01/2018,08:35:00,22/01/2018,14:20:00,,Economy,AA,AA6139,26/01/2018,18:50:00,27/01/2018,09:20:00,,Economy,AA,599.26,GBP,8F02WY,American Airlines,0
1849117,MAN,FLL,FLL,MAN,AA735,22/01/2018,10:35:00,22/01/2018,18:27:00,,Economy,AA,AA630,02/02/2018,16:30:00,03/02/2018,08:45:00,,Economy,AA,378.34,GBP,8Q1SLK,American Airlines,0
1856144,LHR,CMB,,,AI112,22/01/2018,21:30:00,23/01/2018,16:05:00,,Economy,AI,,,00:00:00,,00:00:00,,,,330.91,GBP,8DQ1FS,Air India,1
1846143,JFK,SFO,,,AS1023,22/01/2018,09:55:00,22/01/2018,13:30:00,,Economy,AS,,,00:00:00,,00:00:00,,,,454.2,GBP,4CC8D6,Alaska Airlines,1
1814078,LHR,FCO,FCO,LHR,AZ201,22/01/2018,07:25:00,22/01/2018,10:55:00,,Premium Economy,AZ,AZ204,26/01/2018,14:10:00,26/01/2018,16:00:00,,Premium Economy,AZ,168.8,GBP,7HJT4G,Alitalia,0
1799514,LHR,DXB,DXB,LHR,BA107,22/01/2018,12:35:00,22/01/2018,23:45:00,,Premium Economy,BA,BA104,24/01/2018,14:00:00,24/01/2018,18:10:00,,Premium Economy,BA,2398.17,GBP,7DCQPG,British Airways,0
1620473,LHR,JFK,JFK,LGW,BA117,22/01/2018,08:20:00,22/01/2018,11:20:00,,Economy,BA,BA2272,26/01/2018,22:00:00,27/01/2018,09:50:00,,Economy,BA,1591.08,GBP,409PCE,British Airways,0
1608051,NCL,KEF,KEF,NCL,BA1321,22/01/2018,07:50:00,22/01/2018,13:40:00,,Economy,BA,BA801,26/01/2018,15:15:00,26/01/2018,20:55:00,,Economy,BA,363.8,GBP,ANPR4Y,British Airways,0
1626753,NCL,JFK,JFK,NCL,BA1321,22/01/2018,07:50:00,22/01/2018,14:25:00,,Economy,BA,BA112,26/01/2018,18:35:00,27/01/2018,08:45:00,,Economy,BA,663.56,GBP,ZNDMB6,British Airways,0
1657285,NCL,JFK,LAS,NCL,BA1325,22/01/2018,09:35:00,22/01/2018,16:15:00,,Economy,BA,BA274,29/01/2018,21:00:00,30/01/2018,17:50:00,,Economy,BA,1203.16,GBP,CHK4S4,British Airways,0
1697898,LGW,BGI,BGI,LGW,BA2155,22/01/2018,11:15:00,22/01/2018,16:10:00,,Business,BA,BA2154,01/02/2018,17:10:00,02/02/2018,05:10:00,,Business,BA,3456.4,GBP,LXQPXM,British Airways,0
1703048,LGW,ANU,ANU,LGW,BA2157,22/01/2018,10:20:00,22/01/2018,15:05:00,,Premium Economy,BA,BA2156,01/02/2018,22:35:00,02/02/2018,10:25:00,,Premium Economy,BA,1698.6,GBP,5KVQ2Y,British Airways,0
1703054,LGW,ANU,ANU,LGW,BA2157,22/01/2018,10:20:00,22/01/2018,15:05:00,,Premium Economy,BA,BA2156,01/02/2018,22:35:00,02/02/2018,10:25:00,,Premium Economy,BA,1698.6,GBP,5L6HWA,British Airways,0
1703057,LGW,ANU,ANU,LGW,BA2157,22/01/2018,10:20:00,22/01/2018,15:05:00,,Premium Economy,BA,BA2156,01/02/2018,22:35:00,02/02/2018,10:25:00,,Premium Economy,BA,1698.6,GBP,5L379I,British Airways,0
1709847,LGW,ANU,ANU,LGW,BA2157,22/01/2018,10:20:00,22/01/2018,15:05:00,,Premium Economy,BA,BA2156,01/02/2018,22:35:00,02/02/2018,10:35:00,,Premium Economy,BA,3400.4,GBP,TP4QWK,British Airways,0
1681088,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Economy,BA,BA2158,01/02/2018,20:45:00,02/02/2018,08:50:00,,Economy,BA,2258.4,GBP,CNPRLO,British Airways,0
1681210,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Economy,BA,BA2158,01/02/2018,20:45:00,02/02/2018,08:50:00,,Economy,BA,2258.4,GBP,DMN7KI,British Airways,0
1691446,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Premium Economy,BA,BA2158,01/02/2018,20:45:00,02/02/2018,08:50:00,,Premium Economy,BA,1772.4,GBP,7D5TCK,British Airways,0
1691464,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Premium Economy,BA,BA2158,01/02/2018,20:45:00,02/02/2018,08:50:00,,Business,BA,2518.4,GBP,7GQR0I,British Airways,0
1700802,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Economy,BA,BA2158,29/01/2018,20:45:00,30/01/2018,08:55:00,,Economy,BA,1070.4,GBP,L5F91E,British Airways,0
1738873,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Premium Economy,BA,BA2158,01/02/2018,20:40:00,02/02/2018,08:50:00,,Premium Economy,BA,1833,GBP,4BKFD2,British Airways,0
1741183,LGW,UVF,UVF,LGW,BA2159,22/01/2018,10:05:00,22/01/2018,15:00:00,,Premium Economy,BA,BA2158,29/01/2018,20:45:00,30/01/2018,09:00:00,,Premium Economy,BA,1832.6,GBP,1VNHLC,British Airways,0
1848004,LGW,CUN,CUN,LGW,BA2203,22/01/2018,10:50:00,22/01/2018,16:55:00,,Economy,BA,BA2202,31/01/2018,18:35:00,01/02/2018,08:45:00,,Economy,BA,880,GBP,XQT63Q,British Airways,0
1689774,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Economy,BA,BA2262,02/02/2018,19:30:00,03/02/2018,09:15:00,,Economy,BA,1130.8,GBP,PD7PBK,British Airways,0
1691207,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Economy,BA,BA2262,29/01/2018,19:30:00,30/01/2018,09:15:00,,Economy,BA,1204.4,GBP,685KDW,British Airways,0
1724868,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Business,BA,BA2262,02/02/2018,19:30:00,03/02/2018,09:20:00,,Business,BA,2184.8,GBP,5XLFKA,British Airways,0
1725321,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Business,BA,BA2262,05/02/2018,19:30:00,06/02/2018,09:20:00,,Business,BA,2484.8,GBP,8P0PG6,British Airways,0
1726736,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Business,BA,BA2262,31/01/2018,19:30:00,01/02/2018,09:20:00,,Business,BA,6556.8,GBP,VVMX0W,British Airways,0
1807146,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Business,BA,BA2262,29/01/2018,19:30:00,30/01/2018,09:20:00,,Business,BA,3434,GBP,STT7WW,British Airways,0
1819004,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Economy,BA,BA2262,29/01/2018,19:30:00,30/01/2018,09:20:00,,Economy,BA,1320,GBP,TTFNP2,British Airways,0
1841623,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Business,BA,BA2262,29/01/2018,19:30:00,30/01/2018,09:20:00,,Business,BA,3107.4,GBP,5JV836,British Airways,0
1859262,LGW,KIN,KIN,LGW,BA2263,22/01/2018,12:10:00,22/01/2018,17:15:00,,Economy,BA,BA2262,09/02/2018,19:30:00,10/02/2018,09:20:00,,Economy,BA,1598,GBP,9PSCLW,British Airways,0
1803735,LGW,ACE,ACE,LGW,BA2732,22/01/2018,11:10:00,22/01/2018,15:25:00,,Business,BA,BA2733,29/01/2018,16:15:00,29/01/2018,20:35:00,,Business,BA,970.2,GBP,80KBTQ,British Airways,0
1816464,LGW,FNC,FNC,LGW,BA2780,22/01/2018,07:30:00,22/01/2018,11:25:00,,Economy,BA,BA2781,30/01/2018,15:50:00,30/01/2018,19:40:00,,Economy,BA,346.8,GBP,KR9L4Y,British Airways,0
1690124,EDI,BGI,BGI,EDI,BA2931,22/01/2018,06:10:00,22/01/2018,16:10:00,,Economy,BA,BA2154,01/02/2018,17:10:00,02/02/2018,11:30:00,,Economy,BA,1322.72,GBP,W1D7PA,British Airways,0
1709859,GLA,UVF,UVF,GLA,BA2953,22/01/2018,07:00:00,22/01/2018,15:00:00,,Economy,BA,BA2158,29/01/2018,20:45:00,30/01/2018,12:55:00,,Economy,BA,1315.24,GBP,TTVK96,British Airways,0
1715652,GLA,KIN,KIN,GLA,BA2955,22/01/2018,08:25:00,22/01/2018,17:15:00,,Business,BA,BA2262,05/02/2018,19:30:00,06/02/2018,12:55:00,,Business,BA,2832.44,GBP,2PR48E,British Airways,0
1857250,DSA,AMS,AMS,DSA,BE4415,22/01/2018,14:50:00,22/01/2018,17:00:00,,Economy,BE,BE4416,25/01/2018,13:55:00,25/01/2018,14:05:00,,Economy,BE,179.5,GBP,N0R37O,British European,0
1868288,EXT,BHD,BHD,EXT,BE494,22/01/2018,15:35:00,22/01/2018,16:55:00,,Economy,BE,BE493,26/01/2018,09:45:00,26/01/2018,11:00:00,,Economy,BE,137.16,GBP,Z8QHTI,British European,0
1857544,SOU,MAN,MAN,SOU,BE873,22/01/2018,18:55:00,22/01/2018,20:00:00,,Economy,BE,BE872,28/01/2018,19:35:00,28/01/2018,20:35:00,,Economy,BE,99.36,GBP,P1SKJY,British European,0
1850198,LGW,ACE,ACE,LGW,D82446,22/01/2018,06:55:00,22/01/2018,11:05:00,,Economy,D8,D82447,26/01/2018,12:05:00,26/01/2018,16:05:00,,Economy,D8,204.2,GBP,NB62XE,Norwegian Air Int,0
1856099,LHR,HSV,GSO,LHR,DL31,22/01/2018,12:30:00,22/01/2018,19:00:00,,Premium Economy,DL,DL748,27/01/2018,16:00:00,28/01/2018,08:25:00,,Premium Economy,DL,1543.71,GBP,8605GM,Delta,0
1862993,MAN,PLS,PLS,MAN,DL4354,22/01/2018,10:20:00,23/01/2018,14:03:00,,Economy,DL,DL862,08/03/2018,14:25:00,09/03/2018,07:00:00,,Economy,DL,687.24,GBP,8PMZK4,Delta,0
1868246,LGW,MCO,MCO,LGW,DL4408,22/01/2018,11:40:00,22/01/2018,16:15:00,,Economy,DL,DL4409,29/01/2018,18:45:00,30/01/2018,07:45:00,,Economy,DL,410.2,GBP,Z49XTI,Delta,0
1666731,LGW,JFK,LAS,LGW,DY7013,22/01/2018,06:00:00,22/01/2018,09:20:00,,Economy,DY,DY7108,29/01/2018,17:00:00,30/01/2018,10:50:00,,Economy,DY,640.8,GBP,J8XFGL,Norwegian Shuttle,0
1752680,LGW,JFK,JFK,LGW,DY7013,22/01/2018,06:00:00,22/01/2018,09:20:00,,Economy,DY,DY7014,26/01/2018,11:20:00,26/01/2018,22:50:00,,Economy,DY,618,GBP,1JF5MQ,Norwegian Shuttle,0
1739665,LGW,FLL,FLL,LGW,DY7045,22/01/2018,16:50:00,22/01/2018,21:30:00,,Economy,DY,DY7046,02/02/2018,22:50:00,03/02/2018,12:00:00,,Economy,DY,658.6,GBP,KDNR5K,Norwegian Shuttle,0
1849000,LGW,FLL,FLL,LGW,DY7045,22/01/2018,16:20:00,22/01/2018,21:00:00,,Economy,DY,DY7046,07/02/2018,21:35:00,08/02/2018,10:45:00,,Economy,DY,772,GBP,81G6LK,Norwegian Shuttle,0
1850307,LGW,FLL,FLL,LGW,DY7045,22/01/2018,16:20:00,22/01/2018,21:00:00,,Economy,DY,DY7046,02/02/2018,22:00:00,03/02/2018,11:10:00,,Economy,DY,811.6,GBP,P1JZN2,Norwegian Shuttle,0
1648457,LGW,LAS,JFK,LGW,DY7107,22/01/2018,12:10:00,22/01/2018,15:00:00,,Economy,DY,DY7016,29/01/2018,22:30:00,30/01/2018,10:00:00,,Economy,DY,776.4,GBP,3P52K4,Norwegian Shuttle,0
1659170,LGW,LAS,LAS,LGW,DY7107,22/01/2018,12:10:00,22/01/2018,15:00:00,,Economy,DY,DY7108,29/01/2018,17:00:00,30/01/2018,10:50:00,,Economy,DY,652.4,GBP,5X9TP6,Norwegian Shuttle,0
1662780,LGW,LAS,LAS,LGW,DY7107,22/01/2018,12:10:00,22/01/2018,15:00:00,,Economy,DY,DY7108,29/01/2018,17:00:00,30/01/2018,10:50:00,,Economy,DY,652.4,GBP,C8K6NW,Norwegian Shuttle,0
1633145,NCL,JFK,SFO,NCL,EI3351,22/01/2018,08:30:00,22/01/2018,13:40:00,,Economy,EI,EI146,31/01/2018,17:35:00,01/02/2018,18:45:00,,Economy,EI,812.38,GBP,4GR6TQ,Aer Lingus,0
1828321,JNB,BCN,BCN,JNB,EK764,22/01/2018,18:50:00,23/01/2018,12:25:00,,Economy,EK,EK188,03/02/2018,22:05:00,04/02/2018,16:30:00,,Economy,EK,16810.58,ZAR,7HMHX8,Emirates,0
1670338,MAN,CHC,,,EY22,22/01/2018,19:25:00,24/01/2018,14:35:00,,Economy,EY,,,00:00:00,,00:00:00,,,,580.74,GBP,9KVZQ8,Etihad Airways,1
1799148,EDI,BKK,BKK,EDI,EY28,22/01/2018,08:05:00,23/01/2018,06:45:00,,Economy,EY,EY401,11/02/2018,20:10:00,12/02/2018,06:45:00,,Economy,EY,975.48,GBP,ZXRNGC,Etihad Airways,0
1825843,SYD,JNB,,,EY455,22/01/2018,21:50:00,23/01/2018,16:40:00,,Economy,EY,,,00:00:00,,00:00:00,,,,2105.36,AUD,S1KV8K,Etihad Airways,1
1733128,GLA,SEA,SEA,GLA,FI431,22/01/2018,13:05:00,22/01/2018,16:45:00,,Economy,FI,FI680,01/02/2018,15:20:00,02/02/2018,09:45:00,,Economy,FI,848.26,GBP,31D4MK,Icelandair,0
1747320,LHR,HAV,HAV,LHR,IB3169,22/01/2018,11:35:00,22/01/2018,20:25:00,,Economy,IB,IB6620,06/02/2018,22:15:00,07/02/2018,16:20:00,,Economy,IB,922.8,GBP,6RTD6M,Iberia,0
1757156,LHR,HAV,HAV,LHR,IB3169,22/01/2018,11:35:00,22/01/2018,20:25:00,,Economy,IB,IB6620,06/02/2018,22:15:00,07/02/2018,16:20:00,,Economy,IB,954,GBP,STQSQC,Iberia,0
1746643,BHX,LIM,,,KL1422,22/01/2018,09:20:00,22/01/2018,19:15:00,,Business,KL,,,00:00:00,,00:00:00,,,,5726.86,GBP,Z2T2H6,KLM,1
1850602,SOU,AMS,AMS,SOU,KL920,22/01/2018,17:20:00,22/01/2018,19:35:00,,Economy,KL,KL919,25/01/2018,16:40:00,25/01/2018,16:50:00,,Economy,KL,76.97,GBP,VQVWNU,KLM,0
1696356,NCL,HKT,HKT,NCL,KL964,22/01/2018,17:35:00,23/01/2018,17:35:00,,Economy,KL,KL3850,05/02/2018,18:10:00,06/02/2018,08:40:00,,Economy,KL,1271.22,GBP,492FRG,KLM,0
1840710,MAN,ZRH,ZRH,MAN,LX391,22/01/2018,08:40:00,22/01/2018,11:40:00,,Economy,LX,LX380,23/01/2018,17:10:00,23/01/2018,18:10:00,,Economy,LX,642.68,GBP,R5M63W,Swiss International,0
1823471,DUR,MRU,MRU,DUR,MK846,22/01/2018,12:20:00,22/01/2018,18:10:00,,Economy,MK,MK845,29/01/2018,09:00:00,29/01/2018,11:20:00,,Economy,MK,13816.58,ZAR,9VPQGM,Air Mauritius,0
1816428,DUR,CPT,,,MN702,22/01/2018,13:10:00,22/01/2018,15:15:00,,Economy,MN,,,00:00:00,,00:00:00,,,,2010.18,ZAR,KD6S4I,Comair Ltd.,1
1737130,MAN,JFK,JFK,MAN,MT2852,22/01/2018,11:30:00,22/01/2018,13:55:00,,Economy,MT,MT2853,29/01/2018,21:30:00,30/01/2018,08:55:00,,Economy,MT,672.48,GBP,LP4F62,Thomas Cook,0
1771572,MAN,JFK,JFK,MAN,MT2852,22/01/2018,11:30:00,22/01/2018,13:55:00,,Economy,MT,MT2849,25/01/2018,21:30:00,26/01/2018,08:55:00,,Economy,MT,673.48,GBP,ZT3D6W,Thomas Cook,0
1827668,LHR,MEL,MEL,LHR,QF10,22/01/2018,11:55:00,23/01/2018,21:25:00,,Economy,QF,QF9,06/03/2018,23:25:00,07/03/2018,12:40:00,,Economy,QF,894.61,GBP,WD2KLU,Qantas Airways,0
1823908,JNB,MRU,MRU,JNB,SA190,22/01/2018,09:40:00,22/01/2018,15:40:00,,Economy,SA,SA191,27/01/2018,17:25:00,27/01/2018,19:45:00,,Economy,SA,12804.58,ZAR,NXQT9E,South African,0
